Month,Cluster_ID,Factors
2010-09-30,2,"[ 0.          0.79547216 -0.79856838 -0.42487957  0.30056753 -0.22627744
 -0.67258572  0.17733007 -0.37881055 -0.50083376 -0.5516379  -0.62951574
 -0.61454623  0.59166256  0.          0.20571068 -0.29143244 -0.13629056
 -0.37540081  0.06605662  0.17677649  0.93042584 -0.68898996 -0.51294281
  0.38765445  0.         -0.97171156 -0.65097501 -0.65221338 -0.99567061
  0.95004959 -0.4843045  -0.43537493 -0.5401456   0.36462794 -0.8274628
 -0.42329391 -0.23555227 -0.26006801  0.         -0.3177856   0.12637298
  0.13539037 -0.65850319  0.65251343 -0.50775422  0.13145514]"
2010-09-30,2,"[ 1.24356093 -0.90255325  0.77388532  1.07569215 -0.63721866  0.8663656
  0.         -0.35432778 -1.39391604  1.58643533  1.19481246  0.85239871
  0.59525339  0.          1.2184633   0.17876083  2.0278344   2.01471951
  0.09139625  1.42020731  1.10150981 -1.17763932  2.21064035  2.05344419
 -0.7514345   1.06944177  2.03025841  1.70819678 -1.18885291  1.97538521
 -1.06699252 -1.1659699   0.33256153  0.9108429   0.3266247   1.21507898
  2.41649687 -1.13269781 -1.43058738  0.41076851  2.18735214  2.75718468
 -1.28856177  1.91707979  0.51058199 -0.87283419  1.04587737]"
2010-09-30,2,"[-1.09677443  0.10059464 -0.06744387 -0.51528357  0.         -1.40081781
  0.14670588 -0.80932629  1.44941754 -1.13959469 -0.64777379  0.08619317
 -0.54739195 -0.29323647 -1.35563759 -0.55127549 -1.27667392 -1.47563489
  0.         -1.70028285 -1.32740126  0.31189602 -1.63926353 -1.81657492
  0.40420659 -0.80473289 -0.53860091 -1.11992709  1.1979277  -1.2869093
  0.14144469  1.37763711  0.78303511 -0.20023684 -0.42101269 -0.40222352
 -1.75563184  0.94239045  1.35994271 -0.4049564  -1.36303622 -1.64398481
  0.788464   -1.47241544 -0.65056307  0.81567927 -0.18353665]"
2010-09-30,1,"[ 0.         -0.52419702  0.75809     0.22903402  0.16994293  0.
  0.5130589   0.18777185 -0.25215198  0.          0.19380325  0.58395063
  0.41911552 -0.42021163 -0.11076493 -0.23442776  0.11278684  0.
  0.40056147  0.07362331  0.23242981 -0.63572737  0.42858941  0.34220842
 -0.23473421 -0.16709669  0.27570071  0.          0.39072777  0.15580956
 -0.43932422 -0.1785181   0.13433658  0.43633067 -0.08684857  0.58801801
  0.          0.1996195  -0.06659311 -0.23367156  0.11214367  0.31405943
 -0.14128343  0.         -0.23371741  0.22000907  0.46084633]"
2010-10-31,0,"[ 0.         -0.06658579  0.15562919 -0.22025093 -0.20459473 -0.10841071
 -0.07038621 -0.11679385  0.         -0.10390536 -0.16317324  0.33610888
 -0.19038689 -0.4157723   0.          0.06198045  0.40519499  0.
  0.05643809 -0.19181624 -0.37523385 -0.08623344  0.15859984  0.13239425
  0.12419962  0.          0.33860355  0.15155289  0.          0.22281668
 -0.08597615  0.         -0.07128981  0.40795804  0.32321657  0.42822369
  0.1924054   0.071413    0.17521846 -0.12638493  0.08633177  0.47905552
  0.          0.09843876 -0.28230207  0.08079309  0.07303948]"
2010-10-31,3,"[-0.37153543 -0.5954097   0.34626997  0.42204677 -0.27063436 -0.13786162
  1.20858899  0.37139218  0.86099074 -0.43896314  0.10321014 -0.35813078
  1.14169346  0.         -0.86089431 -0.85018486 -1.07389909 -0.6258764
  0.60903474 -0.75541637  0.2092782  -0.68450672 -0.42288196 -0.64428441
 -1.03610036 -0.57576127 -0.30010283 -0.18696642  0.81862107  0.11868047
 -0.52839001  0.93799793  0.26337455 -0.09511064 -0.64421571  0.16195625
  0.90464943  0.70669654  0.41741781 -0.65193924  0.79985303  0.98111156
  0.64451786 -0.46839014 -0.56650666  0.76821012  0.42959652]"
2010-10-31,1,"[ 0.82138737  1.52013056 -1.72862034 -1.67313253  0.         -2.10394616
 -2.04717735 -0.64891612 -0.71023966  2.45348751 -0.95138509 -0.13385562
 -2.72765643 -0.18847162  1.15039638  1.525829    1.81917026  0.8026234
 -1.8807664   0.44572582 -1.90924695  1.62801091  0.23875273  0.63623751
  1.66631989  2.2311603   0.88635276  0.36393478 -1.99526291 -0.30552806
  1.80669323 -1.0929845  -1.40404446  0.5112146   1.7830359   0.
 -1.42989694 -1.04775011  0.20371248 -0.40939859 -1.55723689 -0.54061249
 -0.21952115 -0.31582849  1.91298555 -1.02662726 -2.07647109]"
2010-10-31,2,"[ 1.0106513   0.08417244 -0.1957059   0.43490881  0.          0.8360451
 -0.22033117  0.25327308 -0.50334954  0.72146826  0.44161218 -0.50048167
  0.6753004   0.75912916  0.77319951  0.25428136  0.37563172  0.46676208
 -0.07836624  1.00505354  0.74699985  0.12273794  0.71236697  0.81837382
 -0.25657943  0.31814702  0.15071707  0.05904917 -0.89912332  0.18234537
  0.11222996 -0.58995001 -0.06969247 -0.20048883 -0.1830578  -0.25840291
 -1.4027785  -0.79925017 -0.83978324  1.34516692 -1.17786654 -1.26295
 -0.44886245  0.40407509  0.50922568 -0.5904715   0.08659483]"
2010-11-30,3,"[ 0.         -0.65451392  1.05200299  0.60996154  0.61433884  0.62768841
  0.67969102  0.42752189 -0.35979523  0.20831747  0.36977046  0.86249521
  0.82277004 -0.21354504  0.30732669 -0.12969614  0.50706065  0.17899391
  0.39411569  0.60293151  0.82535796 -0.80838888  1.07556013  0.97287702
 -0.36567259  0.23395289  0.68159531  0.20194996  0.38876328  0.86434823
 -0.43227813 -0.49202383  0.47986664  0.88649624  0.          0.96980557
 -0.06748395 -0.25762947 -0.69523433  0.52668088  0.13955227  0.
 -0.37737818  0.4427694  -0.15621818 -0.21612266  0.56090341]"
2010-11-30,3,"[-0.75473525 -0.42878138  0.21862445 -0.45513799 -0.52663249 -1.06646549
  0.61350779  0.          1.17618192 -0.97037803 -0.36098919  0.56709992
 -0.13080214 -1.41629488 -1.39261224 -0.99875707  0.         -1.07164036
  0.21337534 -1.7797458  -1.29358148 -0.59650393 -0.83884481 -1.26328089
 -0.22569296 -0.91515852  0.54328438 -0.54536998  0.96806385  0.17468114
 -0.67684517  1.00887695  1.38706072  0.39290973  0.12095566  0.79058946
  1.67647591  0.64930079  1.0107413  -1.2967979   1.27919113  1.09149066
  0.33181663  0.06123534 -0.49459452  0.50715794 -0.71994338]"
2010-11-30,2,"[-0.44289475  0.73808037 -1.26671621 -0.79133388 -0.40525082 -1.12049645
 -0.22888067 -0.09334068  0.81212162 -0.23963565 -0.73433432 -0.73930605
 -0.86649808  0.11221499 -0.5788659  -0.28260768 -0.77942605 -0.37850651
 -0.50852982 -1.20232871 -0.89542302  0.77328974 -1.31847451 -1.27821204
  0.24865029  0.12627371 -0.79725311 -0.44899739  0.07722302 -1.02107937
  0.63730185  0.6729157   0.21702458 -0.78085898 -0.44023814 -1.10002733
  0.          0.41967508  0.90540881 -0.56739528  0.17514128  0.23623116
  0.26232164 -0.73691007  0.07531452  0.22617369  0.58892531]"
2010-11-30,2,"[-0.14572778 -0.42727225  0.5332563  -0.12890855  0.          0.
  0.26233952 -0.28080866  0.15018212 -0.25017116 -0.13893355  0.79710726
 -0.12585352 -0.80968622 -0.39561512 -0.08861653  0.76884722  0.23977277
  0.20898669 -0.34296715 -0.2904982  -0.55863996  0.10714028 -0.10813986
 -0.09067276  0.21303781  0.67911285  0.27150722  0.7851868   0.58374517
 -0.27196602 -0.05376802  0.15987529  0.36952578 -0.07306503  0.58150021
  0.21231772  0.31355822  0.22835496 -0.07875202  0.05254602  0.
  0.09604393  0.3794726  -0.39537228  0.42278213  0.36866506]"
2010-12-31,2,"[ 0.14810021  0.79423325 -1.30061809 -0.46671046 -0.46401344 -0.87473154
 -0.73375953 -0.20377843  0.90292784  0.         -0.5008497  -1.16869442
 -0.51509492  0.50762559 -0.47839783  0.         -0.89948661 -0.44623216
 -0.33789658 -0.39504757 -0.62954573  1.07393575 -1.36606287 -1.20429685
  0.26503478 -0.06391756 -1.6569029  -0.65341967 -0.38836008 -1.08366686
  0.89144956  0.67556023 -0.15558797 -0.93772872  0.         -1.16964836
 -0.40774742  0.13592973  0.56302141 -0.57886406 -0.52130472 -0.30744407
  0.47234173 -0.86931434  0.18600077  0.1261902   0.19883016]"
2010-12-31,0,"[ 0.49006081  0.          0.          0.         -0.1233697   0.24331746
 -0.19985556  0.18572208 -0.73485404  0.43741014  0.          0.
  0.09733416  0.07573687  0.49553793  0.          0.56636366  0.17516764
 -0.16331119  0.33663721  0.         -0.13046788  0.78368406  0.72400484
 -0.15256413  0.26456166  0.79999131  0.07890243 -0.60018147  0.5218855
  0.20779661 -0.56565492 -0.35472776  0.06332684  0.10490141  0.16525496
 -0.3128394  -0.6540683  -0.45012658 -0.20303264 -0.26033927  0.11357734
 -0.31853766  0.43307043  0.61165895 -0.53572259 -0.58084072]"
2010-12-31,2,"[-0.55859469 -0.10598544  0.06448834 -0.11754109 -0.21305068 -0.51692538
  0.32131558 -0.42145341  0.45879021 -0.34054279 -0.40474467  0.20894336
 -0.10038905 -0.29558729 -0.62300803 -0.16078929 -0.07771192 -0.24513784
  0.         -0.53734711 -0.54487328 -0.08144041 -0.53704706 -0.62580212
  0.          0.         -0.68836875 -0.08027653  0.72493131 -0.27369702
 -0.16529602  0.52645722  0.28002205 -0.42118702 -0.35269338 -0.10385447
  0.27554336  0.51787288  0.43181999  0.20751191  0.06608695  0.11879102
  0.33629563 -0.39908244 -0.23587502  0.43805653  0.14733596]"
2010-12-31,2,"[-0.19588715 -1.26513451  1.43035996  0.74871373  0.38004657 -0.11968135
  1.11374153 -0.06315004 -0.46130765  0.09492303  0.55536278  0.90512311
  0.82080862 -0.7748782   0.         -0.38798966  0.66566754  0.10075011
  0.70336244  0.58134044  0.50349126 -1.45267553  1.01965577  0.77782135
 -0.83275287  0.19143668  1.59480604  0.75601714  0.88243272  1.08592181
 -1.43375392 -0.14933526  0.05617782  0.27269124 -0.80011586  0.75684201
  0.60887551  0.08076451 -0.34825807  0.34384819  0.70816225  0.54534651
 -0.24745703  0.70487616 -0.48581694  0.21032728  1.12066528]"
2011-01-31,3,"[-0.36366897 -0.22608647 -0.20260449 -0.27818201 -0.69370917 -0.99937185
  0.2194708  -0.42313772  0.50040328 -0.39367248 -0.2769172  -0.11932497
 -0.19907828 -0.80363158 -0.58640555 -0.25160833  0.5652489   0.34054432
  0.         -0.5813728  -0.95373051 -0.47823387 -0.41840102 -0.67643141
 -0.59390051  0.4384784   0.09520641  0.72572693  0.31074097  0.51175047
 -0.2343249   0.56166294  0.06087373 -0.20388951 -0.28092223  0.14701933
  0.58714889  0.31860949  0.46365811  0.60503627  0.17453185  0.10677365
 -0.24129924  0.27089085 -0.42198646  0.18451333  0.        ]"
2011-01-31,1,"[ 0.83269407  0.23494784 -0.33556844  0.07275898 -0.26988884  0.
 -0.51507625  0.         -0.60943111  0.43635143  0.16806873  0.
 -0.70723834  0.15290625  0.61759996  0.47997274  0.09255503  0.13065698
 -0.14918408  0.47806808  0.11660473  0.35126433  0.39326499  0.61235449
  0.42992915  0.20293803  0.31753694  0.15218733 -0.709831    0.
  0.50669914 -0.74862165 -0.68673202  0.10112022  0.54567483 -0.05945489
 -0.26134645 -0.42505148 -0.35915138  0.25206292 -0.20652325 -0.22593668
 -0.31344267 -0.08574368  0.6297088  -0.24757512 -0.27470352]"
2011-01-31,3,"[ 1.82291613 -0.38394648  1.11708231  0.37643555  1.30671776  1.44600413
  0.05999464  0.88560063 -2.75324221  0.78732257  0.73753557  0.9929467
  1.15651962  0.95405821  1.86439371  0.64402578  1.58853201  1.06303434
  0.0822572   1.38657671  0.86043677 -0.63281211  2.96531386  3.00988355
  0.          0.35110344  2.07187332 -0.12398208 -2.23339491  1.50552606
  0.13443913 -2.59203629 -0.76927243  1.87266893  1.39951328  1.68349287
 -1.76082289 -1.64132415 -1.65998921 -0.1918392  -1.30955814 -1.14192668
 -1.58274712  1.22417543  1.34222022 -1.45223537  0.40951601]"
2011-01-31,1,"[-0.66266865  0.17407947 -0.45098773 -0.15333966 -0.41774166 -0.50262176
  0.38557578  0.13020275  1.17433193 -0.85235833 -0.19115105 -0.41463113
 -0.22632189  0.         -0.76060736 -0.5143499  -1.21056524 -0.87505072
  0.18305725 -1.00464646 -0.52027941  0.24820369 -1.16411745 -1.25529378
 -0.16384763 -0.60542719 -1.64865397 -0.74596854  0.8773796  -0.94027858
  0.          1.03396828  0.51621268 -0.28276108 -0.11368551 -0.34462864
  0.52472452  0.39479678  0.67697151 -0.43339617  0.33802235  0.67290736
  0.36985607 -0.69335851 -0.40318098  0.39676373 -0.69016291]"
2011-02-28,0,"[ 0.          0.37900883 -0.18235364 -0.37627711  0.31900511 -0.20082999
 -0.30265624 -0.13278593 -0.2453618  -0.20925698 -0.28380658  0.0960302
 -0.44782001  0.          0.10545722  0.31903034  0.2707734  -0.07843405
 -0.27042336 -0.22423309 -0.18168957  0.40247369 -0.21443048 -0.22983754
  0.50738804  0.         -0.10383014 -0.08111804  0.         -0.45719737
  0.42876097 -0.4170659  -0.06603024 -0.3749121   0.20454528 -0.3053531
 -0.21336465  0.          0.         -0.39002587 -0.12011588  0.09626071
 -0.12209971 -0.35543099  0.23011104 -0.05014996 -0.08449727]"
2011-02-28,2,"[ 1.66290199  0.27948258  0.63870928  0.66503818  1.59632774  2.11594748
  0.31936117  0.76996591 -1.91210552  1.15157683  1.46785568 -0.32473149
  1.52331863  1.21478859  2.54855532  1.20445848  2.67313366  2.71509585
  0.52976837  3.11762298  2.13230866 -0.44851031  3.12131816  3.07789914
 -1.02498138  1.22187043  3.75287864  1.29815146 -1.75149408  2.60260276
  0.89505566 -2.18907287 -2.25918987  0.86458998  1.27514182  1.00210512
 -0.84832568 -1.82878805 -2.17293134 -0.70139541 -0.47480881 -0.83905735
 -1.24371281  1.53085831  1.31978901 -1.54342427  0.99277943]"
2011-02-28,0,"[-0.88018376 -0.8068051   0.40192637  0.28144823 -0.68422068 -0.4530971
  0.73367813  0.          0.67100025 -0.68223711  0.          0.17570212
  0.48518706 -0.49496236 -1.02710288 -0.88939994 -0.48871237 -0.2991629
  0.51791889 -0.70143313 -0.2441921  -0.83400318 -0.57575204 -0.83615422
 -0.81724807 -0.51672192 -0.47974896 -0.56765019  1.07057288 -0.28513403
 -1.13566059  0.92418906  1.29830951  0.21579657 -0.60777143  0.69262355
  0.61774161  0.73957376  0.44580924  0.79939227  0.47709193  0.33076558
  0.40373658 -0.10284477 -0.84319721  0.5664956  -0.24982015]"
2011-02-28,2,"[ 1.62208266 -1.01706797  3.042134    1.94424953  3.30791067  3.99696373
  2.0182505   2.24135261 -3.67398951  0.53896484  2.17063989  1.6702817
  3.53648283  1.72494114  3.73333984  0.64684977  2.38161365  1.30220148
  1.55969647  4.89389001  4.36495558 -1.48027933  5.65844476  5.72908467
 -0.8743364   0.15225027  5.5483004   0.46002826 -1.94430057  3.72898845
 -0.16979467 -3.81528609 -1.12706255  3.44427491  1.23355523  2.57533691
 -1.8759004  -2.73386157 -3.45085868 -0.72408685 -0.95900211 -1.8713022
 -2.97580357  1.89844136  1.26637585 -2.45859762  2.73506157]"
2011-03-31,3,"[ 0.94773962  0.57126504 -0.341596    0.06386291  0.74077584  1.03661128
 -1.33842113  0.4208863  -1.00261116 -0.17287586  0.38909315  0.
 -0.96786214  1.18687948  1.28360228  0.92472782  0.54906486  0.87411338
 -0.35986296  0.59159452  0.81317169  0.93110844  0.93532969  1.32857284
  0.93890267 -0.07268675  0.95307204  0.         -0.87242734  0.53710769
  0.99348497 -1.01721402 -1.4809258  -1.03900692 -0.34211828 -1.37591351
 -0.74615491 -1.03992981 -0.86319823 -1.23604018 -0.9343715  -0.2464709
  0.          0.10923657  0.60783302 -1.00164229 -0.18110064]"
2011-03-31,2,"[-0.59148239  0.4494474  -0.45386237 -0.77002121  0.         -0.81188001
 -0.58483503 -0.18019814  0.40967405 -0.39555873 -0.59547735  0.09578338
 -0.77338337 -0.26982329 -0.28904264  0.16369992 -0.14393615 -0.61837371
 -0.41521451 -0.82062297 -1.19522286  0.4473307  -0.68583413 -0.62372085
  0.55719477 -0.2435465  -0.90659195 -0.21700386  0.17481647 -0.45844971
  0.19750332  0.58031351  0.29383857 -0.23518127 -0.06055979 -0.29269935
  0.15620034  0.12121863  0.5369501   0.16269212  0.22349619  0.4001585
  0.07497276 -0.08054307  0.35071389 -0.09584811 -0.20255568]"
2011-03-31,1,"[-0.4476668  -0.5317156   0.48572675  0.29790868 -0.25970266 -0.06624609
  0.53203079 -0.23687244  0.10989018 -0.2249272   0.          0.31977826
  0.16076605 -0.38656533 -0.32580343 -0.24115106  0.22042116  0.22246177
  0.2026921  -0.19464158  0.         -0.66283701  0.08444844 -0.11263143
 -0.47597279 -0.05960601  0.11334407  0.          0.7542184   0.36293463
 -0.59087918  0.19181339  0.58713234  0.19230273 -0.25473444  0.49025491
  0.24228424  0.35180782  0.05101127  0.32733368  0.32487522 -0.21616583
  0.          0.29527871 -0.37791298  0.25091436  0.29959142]"
2011-03-31,2,"[ 0.96505361 -0.55750021  0.63182397  1.12554048  0.33603441  1.10058893
  0.39475688  0.20429258 -0.96866788  1.40527991  1.04454122  0.34175541
  0.48621337  0.44548103  0.88268809  0.12801065  0.46319815  1.33595638
  0.41277338  1.69916847  1.94646656 -0.55071531  1.63223798  1.75936232
 -0.27423738  0.1743229   1.55115167  0.20082452 -0.52510248  0.88359741
 -0.12712815 -1.20674405 -0.46853215  0.          0.          0.19331702
 -0.5097852  -0.59163089 -1.09558288 -0.9432074  -0.52308167 -0.44424767
 -0.37938136  0.24142615  0.         -0.45030285  0.9966813 ]"
2011-04-30,1,"[ 1.35674     0.          0.63530781  0.59763491  1.43168466  1.09368146
 -0.22167239  1.2545971  -1.13692044  0.66613546  0.4945318   0.06833165
  0.80340002  0.80478465  0.81845218 -0.07415223 -1.08886264 -0.80597196
  0.06422117  1.24890742  1.55515041  0.4323893   0.95398708  1.29431841
  0.53626589 -0.56288707  0.1859858  -0.50585212 -0.67159784 -0.39391302
  0.66410089 -1.42514264 -0.07371038  0.54782577  0.78818574  0.05905532
 -0.91110786 -1.00702976 -0.92269294 -2.61835583 -0.75021644 -0.73707927
 -0.24459335 -0.62582592  0.5543778  -0.5276386  -0.62247398]"
2011-04-30,1,"[ 0.          0.          0.          0.          0.          0.
  0.         -0.10825875 -0.12939554  0.          0.         -0.07919428
  0.          0.073918    0.          0.11287143  0.36529841  0.3702442
  0.          0.09532161  0.          0.          0.12683861  0.06855094
 -0.07455253  0.2443015   0.23595795  0.34873519 -0.08298818  0.21711936
  0.          0.         -0.28798664 -0.07220088 -0.08816565  0.
  0.23718958  0.         -0.06147245 -0.09367195  0.23476728  0.
  0.          0.09847684  0.05331683 -0.06972484  0.28869089]"
2011-04-30,2,"[-1.02275405 -1.20548745  1.34403857  0.52668626  0.06119783 -0.66221581
  1.28868493 -0.44641075  0.91575563 -0.65254954 -0.37138263  0.86042437
  0.78880536 -0.65437238 -1.0412311  -0.72526184 -0.33258999 -0.37187241
  0.5721063  -1.27263027 -0.58078342 -1.42822108 -0.3114445  -0.56704827
 -0.8155445  -0.5979088   0.91359588  0.43061497  1.47452193 -0.11564359
 -1.44019689  1.02933184  0.78085688  1.13989687 -0.20270727  1.33323329
  0.33016247  0.84232824  0.29890626  1.38549345  0.68991221  0.30019574
 -0.06526582 -0.12880056 -0.65049768  0.75488969 -0.12032832]"
2011-04-30,0,"[-0.90758141  0.1067871  -0.24704873  0.28365631 -0.07398065 -0.35060349
  0.53437681 -1.06362396  0.43607952 -1.02942324 -0.3632179  -0.11613984
 -0.29000765 -1.10284815 -0.54401372 -0.17201064 -0.95254071 -0.09548428
  0.49597229 -0.42279742 -0.10642658  0.56329158 -1.21478508 -1.20446594
  0.52981549 -0.46955626 -0.72529805 -0.38978276  0.48758858 -0.88829063
 -0.48291501  0.75001139 -0.08542297 -0.94435578 -1.08688292 -1.15675802
  0.55055409  0.91730353  0.74937992  1.76015633  0.68820607  0.77888387
  0.59053805 -0.48506773 -1.04064808  0.59655499  0.90394006]"
2011-05-31,3,"[-0.41373524  0.          0.06424896 -0.16991937  0.         -0.25135624
  0.         -0.31652744  0.21219164 -0.06019018 -0.12520703  0.29045988
  0.         -0.15805802 -0.23582049  0.          0.09687235 -0.18140213
 -0.13141462 -0.20965199 -0.18216397  0.10048553 -0.30431713 -0.36989883
  0.24429804 -0.28486308 -0.20864204  0.          0.21699878 -0.05362701
 -0.14595395  0.42284384  0.1176641  -0.1117692  -0.25297769  0.
  0.06912361  0.2107195   0.16829261  0.08244832  0.08662603  0.
  0.10731696 -0.1288281  -0.35184934  0.09499664  0.37769142]"
2011-05-31,2,"[-1.4316912  -0.1910673  -0.34894065 -0.48617733 -1.04417654 -1.23823925
  0.48619968 -0.74484088  1.18363737 -0.38491075 -0.35317759 -0.35873243
 -0.33643764 -0.65177875 -1.12396662 -0.43514517  0.17182444  0.21847174
  0.29051788 -1.06702633 -1.32594311 -0.50067939 -1.06032277 -1.53426935
 -0.82187346  0.15297285 -0.34559215  0.47733807  1.01140632  0.07710874
 -0.68087673  1.46256898  1.17613591 -0.86344269 -1.11306059 -0.08620573
 -0.20884726  0.86121414  0.74395032  0.97567065  0.26801213  0.26816091
  0.98578139  0.2888801  -0.68805954  0.3763298  -0.0607347 ]"
2011-05-31,3,"[ 1.92834314  0.          0.46321363  1.11319195  1.01588198  2.27509598
 -1.1397461   1.09827392 -1.41369845  0.66495466  0.66012664 -0.09528545
  1.04229493  1.55855888  1.64756543  0.41202397 -0.59575077 -0.23463759
 -0.12018642  2.48508781  2.64182625  0.57587453  1.55481417  2.27111746
  0.67860861  0.          0.36707607 -0.46617632 -1.4133492   0.46067283
  1.14526306 -1.91883572 -0.77677231  0.74237425  1.47131103  0.25878099
 -0.1641657  -1.6552584  -1.37691199 -2.10719635 -0.64143729 -0.60761242
 -0.97725727 -0.70227776  1.09687177 -0.95486509 -1.48192766]"
2011-05-31,0,"[ 1.17218117 -0.06580199  0.2980659   0.66480442  0.55594067  0.87280185
 -0.23341465  0.49270599 -0.74972664  0.77819305  0.59335528  0.15141694
  0.39176956  0.49177515  0.79152077  0.35815669  0.0944087   0.43564642
 -0.09484861  1.10992531  0.99100801  0.          0.964494    1.19243045
  0.10596604  0.20303877  0.6872433   0.20998392 -0.52354078  0.40294702
  0.41900917 -0.99268344 -0.4061751   0.16443401  0.49379424  0.09647274
  0.         -0.58133359 -0.7474472  -0.78672142 -0.28035096 -0.08237157
 -0.82404361 -0.05135975  0.59650198 -0.30175958 -0.20682362]"
2011-06-30,1,"[ 0.          0.14846224 -0.27172854 -0.14864871 -0.10515673 -0.20603334
 -0.14385509 -0.07092793  0.09135988  0.         -0.07691319 -0.06666904
 -0.13138044 -0.05055343  0.          0.         -0.09086045  0.11784855
  0.         -0.21789115 -0.24726109  0.16739257  0.          0.
  0.07506001  0.16953162 -0.35377706  0.18424256 -0.1105941  -0.11397069
  0.07986453  0.06644644  0.5430893   0.05788201  0.16120392  0.
  0.          0.05880468  0.1900941   0.10924611  0.18678092  0.13968902
 -0.09765142  0.10398792  0.          0.          0.07489862]"
2011-06-30,0,"[ 0.98879009  0.20563782  0.          0.46827535  0.51638169  1.13615168
 -0.7111794   0.54567585 -1.06769099  0.68682699  0.54630453 -0.13036599
  0.26668994  0.58603334  1.28505407  0.58691729  0.579377    0.39920857
 -0.22590864  0.97475692  0.94032909  0.22030914  1.30805144  1.59200192
  0.09361639  0.33462605  1.30833894 -0.32423522 -1.1288618   0.85934117
  0.49789501 -1.26634022 -0.44262066  0.4000054   0.94562233  0.
  0.96465186 -1.21342288 -1.03501405  0.9987077   0.60633325  0.48826844
 -0.8407823   0.59939296  0.88497526 -1.05559784  0.        ]"
2011-06-30,0,"[-1.84917425 -0.68027649  0.77718365 -0.53131618 -0.3107661  -1.1922524
  0.82135436 -0.45584412  0.92347696 -0.95569955 -0.64603545  1.33250726
 -0.58101394 -1.25065432 -1.48507256 -0.59914655  0.         -0.18800268
  0.54482072 -1.69996363 -1.20176745 -0.82147182 -0.85539111 -1.45451762
  0.05266305 -0.15260941 -1.19077355 -0.38979223  1.84108501 -0.42493452
 -1.33484615  1.43607765  1.73687356  0.38667257 -0.80378589  0.95322955
 -1.13437179  1.6160707   1.2183562  -1.02984809 -0.61812902 -0.65570197
  0.64073105  0.         -1.14971473  1.15546097  0.24917847]"
2011-06-30,1,"[-0.86645286 -1.89225329  2.08794793  1.04323785  0.16593209  0.05574319
  1.81185532  0.          0.34691614 -1.17870508  0.08003974  1.51471115
  1.10877554 -0.51380868 -1.30356673 -1.20915147 -0.68281453 -0.94694333
  0.64643208 -0.50652191  0.23161047 -1.76437138  0.14150099 -0.20260361
 -0.66830577 -0.8739779  -0.917749   -0.84225694  1.65580678  0.51365375
 -2.0857395   0.85650782  0.2234751   1.07224316 -1.05660153  1.45215915
 -0.08728326  1.33584105  0.34825647 -1.14404661 -0.2536548   0.15452531
  0.19397215 -0.13569383 -0.79481266  1.42526537  0.        ]"
2011-07-31,1,"[ 1.09200785  0.44527448 -0.09040352 -0.21722011  0.67555021 -0.33851207
 -0.58385547  0.55693833 -1.38532563  0.         -0.49793403 -0.09636027
  0.          1.17407458  0.96508983  0.64727353  0.59274192  0.18843163
 -0.60181617 -0.53630821 -0.7931086   0.43453724  0.53041909  0.74291891
  0.35929395  0.49398329  1.28707905  1.13616281 -1.1488069   0.87632306
  0.37279085 -1.33213788  0.11585384  0.66965615  1.03304505  0.38644407
  0.73661725 -0.98237579 -0.7711743   0.          0.77649022  0.74597705
 -1.3715354   0.77833291  1.04682186 -0.66200892  0.12758617]"
2011-07-31,3,"[-0.10391864 -0.17453179  0.          0.17251383 -0.2455115   0.08444033
  0.         -0.57242234  0.37756965 -0.38546821  0.47303158 -0.09838712
  0.27008419 -0.41455813 -0.29781255 -0.17931507  0.2101258   0.38670741
  0.07984383  0.          0.38327409 -0.2476685   0.         -0.11224139
 -0.41304349 -0.36648144  0.         -0.30081296  0.45399747  0.
 -0.20137097  0.3515959  -0.13437543  0.         -0.30661504  0.07417218
  0.          0.43046156  0.27627642 -0.27193084  0.05573043  0.14205357
  0.45481026  0.         -0.32832111  0.32109997 -0.11430005]"
2011-07-31,3,"[ 0.15660214  1.55175371 -2.1024306  -1.32758002 -0.57726435 -0.67921649
 -1.60019444 -0.36305323 -0.64189103 -0.052123   -1.44415965 -1.15734705
 -1.4802534   0.13413076  0.95335699  1.01626651  0.62299192 -0.20460792
 -0.8373028  -0.80582164 -1.24888882  1.79169435 -0.98885525 -0.49506354
  1.07122365  1.07138604 -0.67135258  0.09731201 -0.90762328 -0.6084103
  1.56093293 -0.59524733 -0.61403525 -0.51688681  1.20209027 -1.09231991
 -0.36890364 -0.7352656   0.         -0.27106598 -0.56349347 -0.57959285
  0.         -0.13958779  1.00851317 -0.65386738 -0.71022517]"
2011-07-31,1,"[-0.31211646 -1.81091468  1.46035375  1.48773728 -0.90514255  0.79302803
  1.11629207 -0.92394594  1.90010884  0.          2.01862941  0.69257431
  1.49428739 -1.00527453 -1.17096902 -1.34232503  0.3166146   1.3962328
  1.59557846  1.4331377   2.27622708 -2.0352139   1.24174774  0.49057079
 -1.71191388 -0.91138093 -0.31269755  0.14830549  1.70784666  0.89409178
 -1.77784172  1.76611099  0.86474164  0.49968675 -1.25535119  1.14881346
  0.42513628  1.31689608  0.58325575 -0.32889962  0.71255935  0.7769171
  1.16513819  0.75377442 -1.52273689  1.10081058 -0.1240318 ]"
